Date,Daily minimum temperatures,Year,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990
1984-05-13,,1984,0,0,0,05-13,0,0,0,0,0,0
1984-05-14,4.758800968452324,1984,0,0,0,05-14,0,0,0,0,0,0
1984-05-15,6.2,1984,0,0,0,05-15,0,0,0,0,0,0
1984-05-16,7.1,1984,0,0,0,05-16,0,0,0,0,0,0
1984-05-17,7.5,1984,0,0,0,05-17,0,0,0,0,0,0
1984-05-18,9.725085203131206,1984,0,0,0,05-18,0,0,0,0,0,0
1984-05-19,8.7,1984,0,0,0,05-19,0,0,0,0,0,0
1984-05-20,9.09777411884687,1984,0,0,0,05-20,0,0,0,0,0,0
1984-05-21,12.1,1984,0,0,0,05-21,0,0,0,0,0,0
1984-05-22,9.5,1984,0,0,0,05-22,0,0,0,0,0,0
1984-05-23,8.570541769652802,1984,0,0,0,05-23,0,0,0,0,0,0
1984-05-24,6.914924732928581,1984,0,0,0,05-24,0,0,0,0,0,0
1984-05-25,8.0,1984,0,0,0,05-25,0,0,0,0,0,0
1984-05-26,,1984,0,0,0,05-26,0,0,0,0,0,0
1984-05-27,7.869000419144418,1984,0,0,0,05-27,0,0,0,0,0,0
1984-05-28,7.768667516370381,1984,0,0,0,05-28,0,0,0,0,0,0
1984-05-29,11.152744778785856,1984,0,0,0,05-29,0,0,0,0,0,0
1984-05-30,10.606177982004303,1984,0,0,0,05-30,0,0,0,0,0,0
1984-05-31,6.868759038014969,1984,0,0,0,05-31,0,0,0,0,0,0
1984-06-01,7.20036103048386,1984,0,0,0,06-01,0,0,0,0,0,0
1984-06-02,,1984,0,0,0,06-02,0,0,0,0,0,0
1984-06-03,14.63543547101278,1984,0,0,0,06-03,0,0,0,0,0,0
1984-06-04,4.993978850490991,1984,0,0,0,06-04,0,0,0,0,0,0
1984-06-05,7.2,1984,0,0,0,06-05,0,0,0,0,0,0
1984-06-06,11.1,1984,0,0,0,06-06,0,0,0,0,0,0
1984-06-07,10.233210580194807,1984,0,0,0,06-07,0,0,0,0,0,0
1984-06-08,8.278661622255914,1984,0,0,0,06-08,0,0,0,0,0,0
1984-06-09,2.185391519712258,1984,0,0,0,06-09,0,0,0,0,0,0
1984-06-10,6.5472050622903755,1984,0,0,0,06-10,0,0,0,0,0,0
1984-06-11,8.2,1984,0,0,0,06-11,0,0,0,0,0,0
1984-06-12,3.4776304248968013,1984,0,0,0,06-12,0,0,0,0,0,0
1984-06-13,4.847237897728171,1984,0,0,0,06-13,0,0,0,0,0,0
1984-06-14,6.600518771124387,1984,0,0,0,06-14,0,0,0,0,0,0
1984-06-15,11.363667646090596,1984,0,0,0,06-15,0,0,0,0,0,0
1984-06-16,5.171647837297347,1984,0,0,0,06-16,0,0,0,0,0,0
1984-06-17,5.3,1984,0,0,0,06-17,0,0,0,0,0,0
1984-06-18,10.0,1984,0,0,0,06-18,0,0,0,0,0,0
1984-06-19,5.528961030713203,1984,0,0,0,06-19,0,0,0,0,0,0
1984-06-20,3.5436917898286735,1984,0,0,0,06-20,0,0,0,0,0,0
1984-06-21,7.1,1984,0,0,0,06-21,0,0,0,0,0,0
1984-06-22,,1984,0,0,0,06-22,0,0,0,0,0,0
1984-06-23,8.6,1984,0,0,0,06-23,0,0,0,0,0,0
1984-06-24,10.1,1984,0,0,0,06-24,0,0,0,0,0,0
1984-06-25,7.053266722143048,1984,0,0,0,06-25,0,0,0,0,0,0
1984-06-26,7.2,1984,0,0,0,06-26,0,0,0,0,0,0
1984-06-27,7.7,1984,0,0,0,06-27,0,0,0,0,0,0
1984-06-28,7.8,1984,0,0,0,06-28,0,0,0,0,0,0
1984-06-29,8.115857918847576,1984,0,0,0,06-29,0,0,0,0,0,0
1984-06-30,9.110051637321503,1984,0,0,0,06-30,0,0,0,0,0,0
1984-07-01,8.98186975536308,1984,0,0,0,07-01,0,0,0,0,0,0
1984-07-02,2.889596422077916,1984,0,0,0,07-02,0,0,0,0,0,0
1984-07-03,2.627910048077279,1984,0,0,0,07-03,0,0,0,0,0,0
1984-07-04,2.3222786806978295,1984,0,0,0,07-04,0,0,0,0,0,0
1984-07-05,,1984,0,0,0,07-05,0,0,0,0,0,0
1984-07-06,2.1,1984,0,0,0,07-06,0,0,0,0,0,0
1984-07-07,7.4,1984,0,0,0,07-07,0,0,0,0,0,0
1984-07-08,7.2,1984,0,0,0,07-08,0,0,0,0,0,0
1984-07-09,8.8,1984,0,0,0,07-09,0,0,0,0,0,0
1984-07-10,,1984,0,0,0,07-10,0,0,0,0,0,0
1984-07-11,8.8,1984,0,0,0,07-11,0,0,0,0,0,0
1984-07-12,7.792088595968558,1984,0,0,0,07-12,0,0,0,0,0,0
1984-07-13,0.7,1984,0,0,0,07-13,0,0,0,0,0,0
1984-07-14,0.6103736279120562,1984,0,0,0,07-14,0,0,0,0,0,0
1984-07-15,1.896325493577756,1984,0,0,0,07-15,0,0,0,0,0,0
1984-07-16,7.908748937772027,1984,0,0,0,07-16,0,0,0,0,0,0
1984-07-17,,1984,0,0,0,07-17,0,0,0,0,0,0
1984-07-18,,1984,0,0,0,07-18,0,0,0,0,0,0
1984-07-19,3.2182037940967594,1984,0,0,0,07-19,0,0,0,0,0,0
1984-07-20,5.223565874190596,1984,0,0,0,07-20,0,0,0,0,0,0
1984-07-21,4.9350619723942355,1984,0,0,0,07-21,0,0,0,0,0,0
1984-07-22,,1984,0,0,0,07-22,0,0,0,0,0,0
1984-07-23,8.1,1984,0,0,0,07-23,0,0,0,0,0,0
1984-07-24,8.500993599477496,1984,0,0,0,07-24,0,0,0,0,0,0
1984-07-25,4.040888270159849,1984,0,0,0,07-25,0,0,0,0,0,0
1984-07-26,5.457978796903052,1984,0,0,0,07-26,0,0,0,0,0,0
1984-07-27,7.595201762675791,1984,0,0,0,07-27,0,0,0,0,0,0
1984-07-28,10.032891263124341,1984,0,0,0,07-28,0,0,0,0,0,0
1984-07-29,6.34597463002708,1984,0,0,0,07-29,0,0,0,0,0,0
1984-07-30,10.327840829649476,1984,0,0,0,07-30,0,0,0,0,0,0
1984-07-31,9.989287335756392,1984,0,0,0,07-31,0,0,0,0,0,0
1984-08-01,,1984,0,0,0,08-01,0,0,0,0,0,0
1984-08-02,10.2,1984,0,0,0,08-02,0,0,0,0,0,0
1984-08-03,9.998876080913687,1984,0,0,0,08-03,0,0,0,0,0,0
1984-08-04,11.0,1984,0,0,0,08-04,0,0,0,0,0,0
1984-08-05,8.9,1984,0,0,0,08-05,0,0,0,0,0,0
1984-08-06,7.654033739521149,1984,0,0,0,08-06,0,0,0,0,0,0
1984-08-07,13.104014360503609,1984,0,0,0,08-07,0,0,0,0,0,0
1984-08-08,12.495932568095624,1984,0,0,0,08-08,0,0,0,0,0,0
1984-08-09,9.0,1984,0,0,0,08-09,0,0,0,0,0,0
1984-08-10,6.3,1984,0,0,0,08-10,0,0,0,0,0,0
1984-08-11,8.7,1984,0,0,0,08-11,0,0,0,0,0,0
1984-08-12,,1984,0,0,0,08-12,0,0,0,0,0,0
1984-08-13,8.000379248753307,1984,0,0,0,08-13,0,0,0,0,0,0
1984-08-14,8.248364869911498,1984,0,0,0,08-14,0,0,0,0,0,0
1984-08-15,6.0,1984,0,0,0,08-15,0,0,0,0,0,0
1984-08-16,7.941964546907106,1984,0,0,0,08-16,0,0,0,0,0,0
1984-08-17,10.416352419906465,1984,0,0,0,08-17,0,0,0,0,0,0
1984-08-18,,1984,0,0,0,08-18,0,0,0,0,0,0
1984-08-19,7.738440196571454,1984,0,0,0,08-19,0,0,0,0,0,0
1984-08-20,,1984,0,0,0,08-20,0,0,0,0,0,0
1984-08-21,8.481158980885597,1984,0,0,0,08-21,0,0,0,0,0,0
1984-08-22,6.8,1984,0,0,0,08-22,0,0,0,0,0,0
1984-08-23,9.3,1984,0,0,0,08-23,0,0,0,0,0,0
1984-08-24,5.776319094585975,1984,0,0,0,08-24,0,0,0,0,0,0
1984-08-25,10.215330771458607,1984,0,0,0,08-25,0,0,0,0,0,0
1984-08-26,6.202339771817144,1984,0,0,0,08-26,0,0,0,0,0,0
1984-08-27,7.250906083444697,1984,0,0,0,08-27,0,0,0,0,0,0
1984-08-28,7.109919766928191,1984,0,0,0,08-28,0,0,0,0,0,0
1984-08-29,5.2,1984,0,0,0,08-29,0,0,0,0,0,0
1984-08-30,8.232286446546992,1984,0,0,0,08-30,0,0,0,0,0,0
1984-08-31,10.073423311004138,1984,0,0,0,08-31,0,0,0,0,0,0
1984-09-01,9.2,1984,0,0,0,09-01,0,0,0,0,0,0
1984-09-02,11.3,1984,0,0,0,09-02,0,0,0,0,0,0
1984-09-03,7.187241088409304,1984,0,0,0,09-03,0,0,0,0,0,0
1984-09-04,8.103680479451764,1984,0,0,0,09-04,0,0,0,0,0,0
1984-09-05,4.6,1984,0,0,0,09-05,0,0,0,0,0,0
1984-09-06,7.441870411798764,1984,0,0,0,09-06,0,0,0,0,0,0
1984-09-07,9.301962529624143,1984,0,0,0,09-07,0,0,0,0,0,0
1984-09-08,9.4,1984,0,0,0,09-08,0,0,0,0,0,0
1984-09-09,9.429180262131188,1984,0,0,0,09-09,0,0,0,0,0,0
1984-09-10,9.2861885526214,1984,0,0,0,09-10,0,0,0,0,0,0
1984-09-11,4.639885125988094,1984,0,0,0,09-11,0,0,0,0,0,0
1984-09-12,8.0,1984,0,0,0,09-12,0,0,0,0,0,0
1984-09-13,5.8,1984,0,0,0,09-13,0,0,0,0,0,0
1984-09-14,6.758279084131035,1984,0,0,0,09-14,0,0,0,0,0,0
1984-09-15,,1984,0,0,0,09-15,0,0,0,0,0,0
1984-09-16,11.7,1984,0,0,0,09-16,0,0,0,0,0,0
1984-09-17,11.365187556358952,1984,0,0,0,09-17,0,0,0,0,0,0
1984-09-18,8.9,1984,0,0,0,09-18,0,0,0,0,0,0
1984-09-19,12.02122212534616,1984,0,0,0,09-19,0,0,0,0,0,0
1984-09-20,7.990440348249011,1984,0,0,0,09-20,0,0,0,0,0,0
1984-09-21,4.565651754038946,1984,0,0,0,09-21,0,0,0,0,0,0
1984-09-22,,1984,0,0,0,09-22,0,0,0,0,0,0
1984-09-23,9.1,1984,0,0,0,09-23,0,0,0,0,0,0
1984-09-24,6.310428080124803,1984,0,0,0,09-24,0,0,0,0,0,0
1984-09-25,7.5,1984,0,0,0,09-25,0,0,0,0,0,0
1984-09-26,10.526352488541303,1984,0,0,0,09-26,0,0,0,0,0,0
1984-09-27,6.3,1984,0,0,0,09-27,0,0,0,0,0,0
1984-09-28,5.5,1984,0,0,0,09-28,0,0,0,0,0,0
1984-09-29,8.889533129465743,1984,0,0,0,09-29,0,0,0,0,0,0
1984-09-30,4.104972232336494,1984,0,0,0,09-30,0,0,0,0,0,0
1984-10-01,11.827565128849049,1984,0,0,0,10-01,0,0,0,0,0,0
1984-10-02,16.398970877451408,1984,0,0,0,10-02,0,0,0,0,0,0
1984-10-03,11.90850652013501,1984,0,0,0,10-03,0,0,0,0,0,0
1984-10-04,9.805297995224494,1984,0,0,0,10-04,0,0,0,0,0,0
1984-10-05,,1984,0,0,0,10-05,0,0,0,0,0,0
1984-10-06,6.207787551533582,1984,0,0,0,10-06,0,0,0,0,0,0
1984-10-07,16.48329358733141,1984,0,0,0,10-07,0,0,0,0,0,0
1984-10-08,14.433099756812299,1984,0,0,0,10-08,0,0,0,0,0,0
1984-10-09,12.5,1984,0,0,0,10-09,0,0,0,0,0,0
1984-10-10,7.0670830820116075,1984,0,0,0,10-10,0,0,0,0,0,0
1984-10-11,12.693864762034591,1984,0,0,0,10-11,0,0,0,0,0,0
1984-10-12,17.2,1984,0,0,0,10-12,0,0,0,0,0,0
1984-10-13,9.162581439963057,1984,0,0,0,10-13,0,0,0,0,0,0
1984-10-14,6.819143489183328,1984,0,0,0,10-14,0,0,0,0,0,0
1984-10-15,8.162073718959522,1984,0,0,0,10-15,0,0,0,0,0,0
1984-10-16,3.324338584899921,1984,0,0,0,10-16,0,0,0,0,0,0
1984-10-17,6.59847664361634,1984,0,0,0,10-17,0,0,0,0,0,0
1984-10-18,9.550829577244633,1984,0,0,0,10-18,0,0,0,0,0,0
1984-10-19,10.144128385043642,1984,0,0,0,10-19,0,0,0,0,0,0
1984-10-20,9.9,1984,0,0,0,10-20,0,0,0,0,0,0
1984-10-21,6.5,1984,0,0,0,10-21,0,0,0,0,0,0
1984-10-22,9.8,1984,0,0,0,10-22,0,0,0,0,0,0
1984-10-23,17.957095054786762,1984,0,0,0,10-23,0,0,0,0,0,0
1984-10-24,11.3,1984,0,0,0,10-24,0,0,0,0,0,0
1984-10-25,9.121866109961449,1984,0,0,0,10-25,0,0,0,0,0,0
1984-10-26,10.84091278420862,1984,0,0,0,10-26,0,0,0,0,0,0
1984-10-27,13.196132802125067,1984,0,0,0,10-27,0,0,0,0,0,0
1984-10-28,10.7,1984,0,0,0,10-28,0,0,0,0,0,0
1984-10-29,10.0,1984,0,0,0,10-29,0,0,0,0,0,0
1984-10-30,9.289746785300245,1984,0,0,0,10-30,0,0,0,0,0,0
1984-10-31,8.942343028159478,1984,0,0,0,10-31,0,0,0,0,0,0
1984-11-01,16.6,1984,0,0,0,11-01,0,0,0,0,0,0
1984-11-02,13.101214645814999,1984,0,0,0,11-02,0,0,0,0,0,0
1984-11-03,12.451360261136685,1984,0,0,0,11-03,0,0,0,0,0,0
1984-11-04,11.2,1984,0,0,0,11-04,0,0,0,0,0,0
1984-11-05,,1984,0,0,0,11-05,0,0,0,0,0,0
1984-11-06,9.832957522426005,1984,0,0,0,11-06,0,0,0,0,0,0
1984-11-07,11.9,1984,0,0,0,11-07,0,0,0,0,0,0
1984-11-08,,1984,0,0,0,11-08,0,0,0,0,0,0
1984-11-09,18.772992437599953,1984,0,0,0,11-09,0,0,0,0,0,0
1984-11-10,12.790943976453663,1984,0,0,0,11-10,0,0,0,0,0,0
1984-11-11,12.2,1984,0,0,0,11-11,0,0,0,0,0,0
1984-11-12,,1984,0,0,0,11-12,0,0,0,0,0,0
1984-11-13,7.675947233531531,1984,0,0,0,11-13,0,0,0,0,0,0
1984-11-14,11.8,1984,0,0,0,11-14,0,0,0,0,0,0
1984-11-15,7.6,1984,0,0,0,11-15,0,0,0,0,0,0
1984-11-16,11.706101142419783,1984,0,0,0,11-16,0,0,0,0,0,0
1984-11-17,12.815471488712456,1984,0,0,0,11-17,0,0,0,0,0,0
1984-11-18,,1984,0,0,0,11-18,0,0,0,0,0,0
1984-11-19,14.8,1984,0,0,0,11-19,0,0,0,0,0,0
1984-11-20,14.725219810183496,1984,0,0,0,11-20,0,0,0,0,0,0
1984-11-21,,1984,0,0,0,11-21,0,0,0,0,0,0
1984-11-22,8.61545728898964,1984,0,0,0,11-22,0,0,0,0,0,0
1984-11-23,11.6,1984,0,0,0,11-23,0,0,0,0,0,0
1984-11-24,8.322205469036332,1984,0,0,0,11-24,0,0,0,0,0,0
1984-11-25,14.775153638038523,1984,0,0,0,11-25,0,0,0,0,0,0
1984-11-26,25.48636357186589,1984,0,0,0,11-26,0,0,0,0,0,0
1984-11-27,8.763491129206882,1984,0,0,0,11-27,0,0,0,0,0,0
1984-11-28,10.8,1984,0,0,0,11-28,0,0,0,0,0,0
1984-11-29,11.706956605918993,1984,0,0,0,11-29,0,0,0,0,0,0
1984-11-30,10.470944689597339,1984,0,0,0,11-30,0,0,0,0,0,0
1984-12-01,9.865279588661013,1984,0,0,0,12-01,0,0,0,0,0,0
1984-12-02,11.6887496059155,1984,0,0,0,12-02,0,0,0,0,0,0
1984-12-03,9.838626621538596,1984,0,0,0,12-03,0,0,0,0,0,0
1984-12-04,,1984,0,0,0,12-04,0,0,0,0,0,0
1984-12-05,13.0,1984,0,0,0,12-05,0,0,0,0,0,0
1984-12-06,13.651141696081485,1984,0,0,0,12-06,0,0,0,0,0,0
1984-12-07,9.144921115271782,1984,0,0,0,12-07,0,0,0,0,0,0
1984-12-08,11.6,1984,0,0,0,12-08,0,0,0,0,0,0
1984-12-09,11.217711193514784,1984,0,0,0,12-09,0,0,0,0,0,0
1984-12-10,16.31706661588723,1984,0,0,0,12-10,0,0,0,0,0,0
1984-12-11,13.18253400179967,1984,0,0,0,12-11,0,0,0,0,0,0
1984-12-12,13.0,1984,0,0,0,12-12,0,0,0,0,0,0
1984-12-13,12.853305004466383,1984,0,0,0,12-13,0,0,0,0,0,0
1984-12-14,11.838916613396306,1984,0,0,0,12-14,0,0,0,0,0,0
1984-12-15,9.857268618205213,1984,0,0,0,12-15,0,0,0,0,0,0
1984-12-16,11.379383590637708,1984,0,0,0,12-16,0,0,0,0,0,0
1984-12-17,17.98666435767312,1984,0,0,0,12-17,0,0,0,0,0,0
1984-12-18,12.1,1984,0,0,0,12-18,0,0,0,0,0,0
1984-12-19,13.961270773368073,1984,0,0,0,12-19,0,0,0,0,0,0
1984-12-20,13.197282953453811,1984,0,0,0,12-20,0,0,0,0,0,0
1984-12-21,14.2,1984,0,0,0,12-21,0,0,0,0,0,0
1984-12-22,9.365733938583492,1984,0,0,0,12-22,0,0,0,0,0,0
1984-12-23,15.195095162129023,1984,0,0,0,12-23,0,0,0,0,0,0
1984-12-24,16.5,1984,0,0,0,12-24,0,0,0,0,0,0
1984-12-25,12.094110129674979,1984,0,0,0,12-25,0,0,0,0,0,0
1984-12-26,12.98844583557812,1984,0,0,0,12-26,0,0,0,0,0,0
1984-12-27,12.521960679881383,1984,0,0,0,12-27,0,0,0,0,0,0
1984-12-28,10.920615875226567,1984,0,0,0,12-28,0,0,0,0,0,0
1984-12-29,16.305012027874316,1984,0,0,0,12-29,0,0,0,0,0,0
1984-12-30,15.48651931859084,1984,0,0,0,12-30,0,0,0,0,0,0
1985-01-01,13.3,1985,0,0,0,0,01-01,0,0,0,0,0
1985-01-02,15.127411236203297,1985,0,0,0,0,01-02,0,0,0,0,0
1985-01-03,11.292309692212877,1985,0,0,0,0,01-03,0,0,0,0,0
1985-01-04,11.401056834390591,1985,0,0,0,0,01-04,0,0,0,0,0
1985-01-05,14.6,1985,0,0,0,0,01-05,0,0,0,0,0
1985-01-06,11.0,1985,0,0,0,0,01-06,0,0,0,0,0
1985-01-07,13.637497310677272,1985,0,0,0,0,01-07,0,0,0,0,0
1985-01-08,10.989082128155278,1985,0,0,0,0,01-08,0,0,0,0,0
1985-01-09,13.204059998446056,1985,0,0,0,0,01-09,0,0,0,0,0
1985-01-10,13.7,1985,0,0,0,0,01-10,0,0,0,0,0
1985-01-11,14.483741251816845,1985,0,0,0,0,01-11,0,0,0,0,0
1985-01-12,15.762934122434023,1985,0,0,0,0,01-12,0,0,0,0,0
1985-01-13,14.4,1985,0,0,0,0,01-13,0,0,0,0,0
1985-01-14,20.865816333960407,1985,0,0,0,0,01-14,0,0,0,0,0
1985-01-15,16.5,1985,0,0,0,0,01-15,0,0,0,0,0
1985-01-16,15.9,1985,0,0,0,0,01-16,0,0,0,0,0
1985-01-17,10.808683717870844,1985,0,0,0,0,01-17,0,0,0,0,0
1985-01-18,12.0,1985,0,0,0,0,01-18,0,0,0,0,0
1985-01-19,,1985,0,0,0,0,01-19,0,0,0,0,0
1985-01-20,14.998124524770889,1985,0,0,0,0,01-20,0,0,0,0,0
1985-01-21,12.4,1985,0,0,0,0,01-21,0,0,0,0,0
1985-01-22,14.469706297856595,1985,0,0,0,0,01-22,0,0,0,0,0
1985-01-23,14.196106840605527,1985,0,0,0,0,01-23,0,0,0,0,0
1985-01-24,15.2,1985,0,0,0,0,01-24,0,0,0,0,0
1985-01-25,13.800530156569588,1985,0,0,0,0,01-25,0,0,0,0,0
1985-01-26,13.022676767714152,1985,0,0,0,0,01-26,0,0,0,0,0
1985-01-27,17.5,1985,0,0,0,0,01-27,0,0,0,0,0
1985-01-28,15.4,1985,0,0,0,0,01-28,0,0,0,0,0
1985-01-29,15.220180852982978,1985,0,0,0,0,01-29,0,0,0,0,0
1985-01-30,16.941501584935615,1985,0,0,0,0,01-30,0,0,0,0,0
1985-01-31,15.345909282236097,1985,0,0,0,0,01-31,0,0,0,0,0
1985-02-01,,1985,0,0,0,0,02-01,0,0,0,0,0
1985-02-02,11.024993031120207,1985,0,0,0,0,02-02,0,0,0,0,0
1985-02-03,13.6,1985,0,0,0,0,02-03,0,0,0,0,0
1985-02-04,19.612489714676798,1985,0,0,0,0,02-04,0,0,0,0,0
1985-02-05,15.7,1985,0,0,0,0,02-05,0,0,0,0,0
1985-02-06,17.259929967882325,1985,0,0,0,0,02-06,0,0,0,0,0
1985-02-07,12.83365633788183,1985,0,0,0,0,02-07,0,0,0,0,0
1985-02-08,13.9,1985,0,0,0,0,02-08,0,0,0,0,0
1985-02-09,13.213157278924438,1985,0,0,0,0,02-09,0,0,0,0,0
1985-02-10,13.196966389573891,1985,0,0,0,0,02-10,0,0,0,0,0
1985-02-11,13.693318348525628,1985,0,0,0,0,02-11,0,0,0,0,0
1985-02-12,15.6,1985,0,0,0,0,02-12,0,0,0,0,0
1985-02-13,16.0,1985,0,0,0,0,02-13,0,0,0,0,0
1985-02-14,15.648923990365594,1985,0,0,0,0,02-14,0,0,0,0,0
1985-02-15,11.27797652031533,1985,0,0,0,0,02-15,0,0,0,0,0
1985-02-16,16.017125243078805,1985,0,0,0,0,02-16,0,0,0,0,0
1985-02-17,11.741861382759021,1985,0,0,0,0,02-17,0,0,0,0,0
1985-02-18,,1985,0,0,0,0,02-18,0,0,0,0,0
1985-02-19,10.9,1985,0,0,0,0,02-19,0,0,0,0,0
1985-02-20,12.807228590064486,1985,0,0,0,0,02-20,0,0,0,0,0
1985-02-21,16.6,1985,0,0,0,0,02-21,0,0,0,0,0
1985-02-22,16.84208710495192,1985,0,0,0,0,02-22,0,0,0,0,0
1985-02-23,13.4,1985,0,0,0,0,02-23,0,0,0,0,0
1985-02-24,10.151351112768456,1985,0,0,0,0,02-24,0,0,0,0,0
1985-02-25,,1985,0,0,0,0,02-25,0,0,0,0,0
1985-02-26,13.8,1985,0,0,0,0,02-26,0,0,0,0,0
1985-02-27,11.769084461775062,1985,0,0,0,0,02-27,0,0,0,0,0
1985-02-28,11.0,1985,0,0,0,0,02-28,0,0,0,0,0
1985-03-01,18.413825263925023,1985,0,0,0,0,03-01,0,0,0,0,0
1985-03-02,15.5,1985,0,0,0,0,03-02,0,0,0,0,0
1985-03-03,14.7,1985,0,0,0,0,03-03,0,0,0,0,0
1985-03-04,13.011198512408754,1985,0,0,0,0,03-04,0,0,0,0,0
1985-03-05,9.184757543647518,1985,0,0,0,0,03-05,0,0,0,0,0
1985-03-06,12.6,1985,0,0,0,0,03-06,0,0,0,0,0
1985-03-07,,1985,0,0,0,0,03-07,0,0,0,0,0
1985-03-08,14.493501706530548,1985,0,0,0,0,03-08,0,0,0,0,0
1985-03-09,15.2,1985,0,0,0,0,03-09,0,0,0,0,0
1985-03-10,15.96789470357599,1985,0,0,0,0,03-10,0,0,0,0,0
1985-03-11,21.0,1985,0,0,0,0,03-11,0,0,0,0,0
1985-03-12,21.020544407146957,1985,0,0,0,0,03-12,0,0,0,0,0
1985-03-13,19.32976270881076,1985,0,0,0,0,03-13,0,0,0,0,0
1985-03-14,22.766551892331826,1985,0,0,0,0,03-14,0,0,0,0,0
1985-03-15,,1985,0,0,0,0,03-15,0,0,0,0,0
1985-03-16,18.6,1985,0,0,0,0,03-16,0,0,0,0,0
1985-03-17,16.2,1985,0,0,0,0,03-17,0,0,0,0,0
1985-03-18,16.8,1985,0,0,0,0,03-18,0,0,0,0,0
1985-03-19,16.544345411974074,1985,0,0,0,0,03-19,0,0,0,0,0
1985-03-20,16.465042558859103,1985,0,0,0,0,03-20,0,0,0,0,0
1985-03-21,17.2,1985,0,0,0,0,03-21,0,0,0,0,0
1985-03-22,18.26499139545398,1985,0,0,0,0,03-22,0,0,0,0,0
1985-03-23,20.215891241722296,1985,0,0,0,0,03-23,0,0,0,0,0
1985-03-24,16.5,1985,0,0,0,0,03-24,0,0,0,0,0
1985-03-25,13.3,1985,0,0,0,0,03-25,0,0,0,0,0
1985-03-26,12.3153189099992,1985,0,0,0,0,03-26,0,0,0,0,0
1985-03-27,11.706029117913365,1985,0,0,0,0,03-27,0,0,0,0,0
1985-03-28,14.729276191282894,1985,0,0,0,0,03-28,0,0,0,0,0
1985-03-29,16.500752048219866,1985,0,0,0,0,03-29,0,0,0,0,0
1985-03-30,15.343840965996817,1985,0,0,0,0,03-30,0,0,0,0,0
1985-03-31,14.93264975593471,1985,0,0,0,0,03-31,0,0,0,0,0
1985-04-01,15.35623232502849,1985,0,0,0,0,04-01,0,0,0,0,0
1985-04-02,13.220166219738555,1985,0,0,0,0,04-02,0,0,0,0,0
1985-04-03,14.718211376719802,1985,0,0,0,0,04-03,0,0,0,0,0
1985-04-04,17.6,1985,0,0,0,0,04-04,0,0,0,0,0
1985-04-05,17.5,1985,0,0,0,0,04-05,0,0,0,0,0
1985-04-06,18.47694469159091,1985,0,0,0,0,04-06,0,0,0,0,0
1985-04-07,17.264585588571755,1985,0,0,0,0,04-07,0,0,0,0,0
1985-04-08,16.0,1985,0,0,0,0,04-08,0,0,0,0,0
1985-04-09,14.929760187196722,1985,0,0,0,0,04-09,0,0,0,0,0
1985-04-10,16.41667207580639,1985,0,0,0,0,04-10,0,0,0,0,0
1985-04-11,17.43808608255046,1985,0,0,0,0,04-11,0,0,0,0,0
1985-04-12,18.986194700374316,1985,0,0,0,0,04-12,0,0,0,0,0
1985-04-13,18.2,1985,0,0,0,0,04-13,0,0,0,0,0
1985-04-14,20.830293360154357,1985,0,0,0,0,04-14,0,0,0,0,0
1985-04-15,15.1,1985,0,0,0,0,04-15,0,0,0,0,0
1985-04-16,12.963699635156159,1985,0,0,0,0,04-16,0,0,0,0,0
1985-04-17,8.1,1985,0,0,0,0,04-17,0,0,0,0,0
1985-04-18,,1985,0,0,0,0,04-18,0,0,0,0,0
1985-04-19,8.712425479398881,1985,0,0,0,0,04-19,0,0,0,0,0
1985-04-20,8.98756043813074,1985,0,0,0,0,04-20,0,0,0,0,0
1985-04-21,6.160391699367244,1985,0,0,0,0,04-21,0,0,0,0,0
1985-04-22,8.194361151969588,1985,0,0,0,0,04-22,0,0,0,0,0
1985-04-23,6.255731634994992,1985,0,0,0,0,04-23,0,0,0,0,0
1985-04-24,9.988225574023078,1985,0,0,0,0,04-24,0,0,0,0,0
1985-04-25,7.00928912875746,1985,0,0,0,0,04-25,0,0,0,0,0
1985-04-26,11.424657572492954,1985,0,0,0,0,04-26,0,0,0,0,0
1985-04-27,,1985,0,0,0,0,04-27,0,0,0,0,0
1985-04-28,9.424965471266457,1985,0,0,0,0,04-28,0,0,0,0,0
1985-04-29,13.775697708569211,1985,0,0,0,0,04-29,0,0,0,0,0
1985-04-30,10.1,1985,0,0,0,0,04-30,0,0,0,0,0
1985-05-01,9.556817895962103,1985,0,0,0,0,05-01,0,0,0,0,0
1985-05-02,11.307455020449625,1985,0,0,0,0,05-02,0,0,0,0,0
1985-05-03,9.43762989667239,1985,0,0,0,0,05-03,0,0,0,0,0
1985-05-04,9.281526893676359,1985,0,0,0,0,05-04,0,0,0,0,0
1985-05-05,11.23515503139849,1985,0,0,0,0,05-05,0,0,0,0,0
1985-05-06,15.4,1985,0,0,0,0,05-06,0,0,0,0,0
1985-05-07,9.865355003252427,1985,0,0,0,0,05-07,0,0,0,0,0
1985-05-08,9.155179618960997,1985,0,0,0,0,05-08,0,0,0,0,0
1985-05-09,11.0,1985,0,0,0,0,05-09,0,0,0,0,0
1985-05-10,12.1,1985,0,0,0,0,05-10,0,0,0,0,0
1985-05-11,15.088201289609223,1985,0,0,0,0,05-11,0,0,0,0,0
1985-05-12,,1985,0,0,0,0,05-12,0,0,0,0,0
1985-05-13,,1985,0,0,0,0,05-13,0,0,0,0,0
